instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Month,Weekday_Name,Season_Name,Weather_Condition,is_weekend,Day_Type
10915,2012-04-04,2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,30,151,181,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
10916,2012-04-04,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,131,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
10917,2012-04-05,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,12,33,45,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10918,2012-04-05,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,13,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10919,2012-04-05,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,18,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10920,2012-04-05,2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,0,5,5,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10921,2012-04-05,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1,1,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10922,2012-04-05,2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,1,28,29,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10923,2012-04-05,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,8,118,126,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10924,2012-04-05,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,15,339,354,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10925,2012-04-05,2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,28,610,638,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10926,2012-04-05,2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,61,290,351,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10927,2012-04-05,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,246,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10928,2012-04-05,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,109,159,268,April,Thursday,Summer,Mist or Cloudy,0,Weekday
10929,2012-04-05,2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,276,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10930,2012-04-05,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,291,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10931,2012-04-05,2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,143,144,287,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10932,2012-04-05,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,269,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10933,2012-04-05,2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,84,318,402,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10934,2012-04-05,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,145,677,822,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10935,2012-04-05,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,80,618,698,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10936,2012-04-05,2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,64,423,487,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10937,2012-04-05,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,33,279,312,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10938,2012-04-05,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,209,234,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10939,2012-04-05,2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,20,129,149,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10940,2012-04-05,2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,12,124,136,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
10941,2012-04-06,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,61,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10942,2012-04-06,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,38,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10943,2012-04-06,2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,6,5,11,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10944,2012-04-06,2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,3,5,8,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10945,2012-04-06,2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2,3,5,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10946,2012-04-06,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,23,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10947,2012-04-06,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,80,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10948,2012-04-06,2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,246,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10949,2012-04-06,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,508,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10950,2012-04-06,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,376,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10951,2012-04-06,2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,81,157,238,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10952,2012-04-06,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,291,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10953,2012-04-06,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,113,224,337,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10954,2012-04-06,2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,173,238,411,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10955,2012-04-06,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250,490,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10956,2012-04-06,2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,218,319,537,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10957,2012-04-06,2,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,184,352,536,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10958,2012-04-06,2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,172,483,655,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10959,2012-04-06,2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,104,380,484,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10960,2012-04-06,2,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,115,297,412,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10961,2012-04-06,2,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,61,191,252,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10962,2012-04-06,2,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,54,136,190,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10963,2012-04-06,2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,34,124,158,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10964,2012-04-06,2,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,21,92,113,April,Friday,Summer,Clear or Partly Cloudy,0,Weekday
10965,2012-04-07,2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,9,85,94,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10966,2012-04-07,2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,9,60,69,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10967,2012-04-07,2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,11,25,36,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10968,2012-04-07,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,7,21,28,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10969,2012-04-07,2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,7,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10970,2012-04-07,2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,0,2,2,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10971,2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,19,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10972,2012-04-07,2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,14,40,54,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10973,2012-04-07,2,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,29,94,123,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10974,2012-04-07,2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,103,173,276,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10975,2012-04-07,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,363,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10976,2012-04-07,2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,251,244,495,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10977,2012-04-07,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,320,270,590,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10978,2012-04-07,2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,355,288,643,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10979,2012-04-07,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,326,252,578,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10980,2012-04-07,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,321,305,626,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10981,2012-04-07,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,354,261,615,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10982,2012-04-07,2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,299,268,567,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10983,2012-04-07,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,227,290,517,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10984,2012-04-07,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,170,243,413,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10985,2012-04-07,2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,73,135,208,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10986,2012-04-07,2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,75,159,234,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10987,2012-04-07,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,76,106,182,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10988,2012-04-07,2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,32,86,118,April,Saturday,Summer,Clear or Partly Cloudy,1,Weekend
10989,2012-04-08,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,21,64,85,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10990,2012-04-08,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10991,2012-04-08,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,7,25,32,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10992,2012-04-08,2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,8,18,26,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10993,2012-04-08,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,0,7,7,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10994,2012-04-08,2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,4,8,12,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10995,2012-04-08,2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,7,21,28,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10996,2012-04-08,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,12,25,37,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10997,2012-04-08,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,19,65,84,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10998,2012-04-08,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,71,108,179,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
10999,2012-04-08,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,113,186,299,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11000,2012-04-08,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,195,209,404,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11001,2012-04-08,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,198,259,457,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11002,2012-04-08,2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,229,254,483,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11003,2012-04-08,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,254,249,503,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11004,2012-04-08,2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,260,226,486,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11005,2012-04-08,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,232,244,476,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11006,2012-04-08,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,185,226,411,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11007,2012-04-08,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,151,159,310,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11008,2012-04-08,2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,89,187,276,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11009,2012-04-08,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,65,146,211,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11010,2012-04-08,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,53,77,130,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11011,2012-04-08,2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,33,85,118,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11012,2012-04-08,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,10,41,51,April,Sunday,Summer,Clear or Partly Cloudy,1,Weekend
11013,2012-04-09,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,8,29,37,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11014,2012-04-09,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,4,12,16,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11015,2012-04-09,2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,2,4,6,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11016,2012-04-09,2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,0,3,3,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11017,2012-04-09,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,2,3,5,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11018,2012-04-09,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,2,30,32,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11019,2012-04-09,2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,3,108,111,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11020,2012-04-09,2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,11,320,331,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11021,2012-04-09,2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,22,595,617,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11022,2012-04-09,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,50,236,286,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11023,2012-04-09,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,65,113,178,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11024,2012-04-09,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,96,127,223,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11025,2012-04-09,2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,94,186,280,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11026,2012-04-09,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173,281,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11027,2012-04-09,2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,66,152,218,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11028,2012-04-09,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,82,173,255,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11029,2012-04-09,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,81,310,391,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11030,2012-04-09,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,67,565,632,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11031,2012-04-09,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,60,586,646,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11032,2012-04-09,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,35,386,421,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11033,2012-04-09,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,21,255,276,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11034,2012-04-09,2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,14,151,165,April,Monday,Summer,Light Snow or Light Rain,0,Weekday
11035,2012-04-09,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,6,102,108,April,Monday,Summer,Mist or Cloudy,0,Weekday
11036,2012-04-09,2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,6,61,67,April,Monday,Summer,Clear or Partly Cloudy,0,Weekday
11037,2012-04-10,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,3,23,26,April,Tuesday,Summer,Mist or Cloudy,0,Weekday
11038,2012-04-10,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,0,9,9,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11039,2012-04-10,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11040,2012-04-10,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11041,2012-04-10,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,0,2,2,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11042,2012-04-10,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,0,24,24,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11043,2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,103,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11044,2012-04-10,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,16,368,384,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11045,2012-04-10,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,22,670,692,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11046,2012-04-10,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,16,303,319,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11047,2012-04-10,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,49,132,181,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11048,2012-04-10,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,78,161,239,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11049,2012-04-10,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,75,184,259,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11050,2012-04-10,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,81,202,283,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11051,2012-04-10,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,75,149,224,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11052,2012-04-10,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,46,157,203,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11053,2012-04-10,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,66,296,362,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11054,2012-04-10,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,88,656,744,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11055,2012-04-10,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,78,626,704,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11056,2012-04-10,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,51,428,479,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11057,2012-04-10,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,34,248,282,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11058,2012-04-10,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,15,191,206,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11059,2012-04-10,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,9,118,127,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11060,2012-04-10,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,14,48,62,April,Tuesday,Summer,Clear or Partly Cloudy,0,Weekday
11061,2012-04-11,2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,8,22,30,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11062,2012-04-11,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,3,9,12,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11063,2012-04-11,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,0,2,2,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11064,2012-04-11,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,0,2,2,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11065,2012-04-11,2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,1,26,27,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11066,2012-04-11,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,106,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11067,2012-04-11,2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,18,303,321,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11068,2012-04-11,2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,14,581,595,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11069,2012-04-11,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,20,282,302,April,Wednesday,Summer,Mist or Cloudy,0,Weekday
11070,2012-04-11,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,26,127,153,April,Wednesday,Summer,Mist or Cloudy,0,Weekday
11071,2012-04-11,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,38,142,180,April,Wednesday,Summer,Mist or Cloudy,0,Weekday
11072,2012-04-11,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,35,147,182,April,Wednesday,Summer,Mist or Cloudy,0,Weekday
11073,2012-04-11,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,16,147,163,April,Wednesday,Summer,Mist or Cloudy,0,Weekday
11074,2012-04-11,2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194,34,101,135,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11075,2012-04-11,2,1,4,15,0,3,1,3,0.38,0.3939,0.46,0.2239,50,152,202,April,Wednesday,Summer,Light Snow or Light Rain,0,Weekday
11076,2012-04-11,2,1,4,16,0,3,1,1,0.44,0.4394,0.33,0.2985,51,256,307,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11077,2012-04-11,2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,52,527,579,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11078,2012-04-11,2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,39,546,585,April,Wednesday,Summer,Light Snow or Light Rain,0,Weekday
11079,2012-04-11,2,1,4,19,0,3,1,1,0.4,0.4091,0.4,0.3582,28,356,384,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11080,2012-04-11,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,22,213,235,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11081,2012-04-11,2,1,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,11,154,165,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11082,2012-04-11,2,1,4,22,0,3,1,1,0.34,0.303,0.57,0.3284,4,130,134,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11083,2012-04-11,2,1,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,9,52,61,April,Wednesday,Summer,Clear or Partly Cloudy,0,Weekday
11084,2012-04-12,2,1,4,0,0,4,1,1,0.32,0.303,0.66,0.2836,1,22,23,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
11085,2012-04-12,2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,2,7,9,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
11086,2012-04-12,2,1,4,2,0,4,1,1,0.32,0.303,0.61,0.2836,0,4,4,April,Thursday,Summer,Clear or Partly Cloudy,0,Weekday
